id,transaction_id,item,item_category,quantity,price_per_unit,total_spent,spending_category,payment_method,payment_type,location,transaction_date,transaction_month,transaction_day,day_type
4098,TXN_3324387,Unknown,Unknown,1,4,4.00,Low,"Credit Card",Electronic,Unknown,2023-12-13,December,Wednesday,Weekday
4100,TXN_1477525,Salad,Food,3,5,15.00,High,Cash,Cash,Takeaway,2023-11-06,November,Monday,Weekday
4101,TXN_9063624,Coffee,Drink,1,2,2.00,Low,"Credit Card",Electronic,Unknown,2023-04-21,April,Friday,Weekday
4102,TXN_1595139,Smoothie,Drink,5,4,20.00,High,Cash,Cash,Unknown,2023-08-24,August,Thursday,Weekday
4103,TXN_8548232,Sandwich,Food,4,4,16.00,High,"Digital Wallet",Electronic,In-store,2023-06-21,June,Wednesday,Weekday
4104,TXN_6074414,Salad,Food,2,5,10.00,Medium,"Credit Card",Electronic,Unknown,2023-11-13,November,Monday,Weekday
4105,TXN_7976001,Juice,Drink,4,3,12.00,Medium,"Credit Card",Electronic,In-store,2023-06-27,June,Tuesday,Weekday
4106,TXN_2010658,Smoothie,Drink,3,4,12.00,Medium,Unknown,Unknown,Unknown,2023-02-20,February,Monday,Weekday
4107,TXN_5426236,Unknown,Unknown,3,4,12.00,Medium,Cash,Cash,Takeaway,2023-08-31,August,Thursday,Weekday
4108,TXN_8867957,Sandwich,Food,1,4,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-01-04,January,Wednesday,Weekday
4109,TXN_4969003,Cookie,Dessert,1,1,1.00,Low,"Digital Wallet",Electronic,In-store,2023-04-19,April,Wednesday,Weekday
4110,TXN_3241422,Salad,Food,2,5,10.00,Medium,Cash,Cash,Takeaway,2023-07-17,July,Monday,Weekday
4111,TXN_3629728,Smoothie,Drink,1,4,4.00,Low,"Digital Wallet",Electronic,Takeaway,2023-03-11,March,Saturday,Weekend
4112,TXN_6036254,Unknown,Unknown,3,2,6.00,Medium,"Credit Card",Electronic,Unknown,2023-09-20,September,Wednesday,Weekday
4113,TXN_1907428,Juice,Drink,4,3,12.00,Medium,"Credit Card",Electronic,In-store,2023-06-06,June,Tuesday,Weekday
4114,TXN_2756336,Smoothie,Drink,3,4,12.00,Medium,"Credit Card",Electronic,Takeaway,2023-07-07,July,Friday,Weekday
4115,TXN_6594753,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,Unknown,2023-03-16,March,Thursday,Weekday
4116,TXN_2466187,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,Takeaway,2023-04-18,April,Tuesday,Weekday
4117,TXN_8554646,Coffee,Drink,2,2,4.00,Low,Cash,Cash,Unknown,2023-01-10,January,Tuesday,Weekday
4119,TXN_7964520,Coffee,Drink,1,2,2.00,Low,Unknown,Unknown,In-store,2023-03-26,March,Sunday,Weekend
4120,TXN_8167741,Sandwich,Food,4,4,16.00,High,Unknown,Unknown,Takeaway,2023-09-09,September,Saturday,Weekend
4121,TXN_5860664,Juice,Drink,5,3,15.00,High,"Digital Wallet",Electronic,Unknown,2023-06-06,June,Tuesday,Weekday
4122,TXN_1015883,Cookie,Dessert,4,1,4.00,Low,Cash,Cash,In-store,2023-10-16,October,Monday,Weekday
4123,TXN_3586768,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,In-store,2023-05-23,May,Tuesday,Weekday
4124,TXN_8838566,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,In-store,2023-07-25,July,Tuesday,Weekday
4125,TXN_5765294,Cookie,Dessert,4,1,4.00,Low,"Digital Wallet",Electronic,In-store,2023-11-14,November,Tuesday,Weekday
4126,TXN_2423343,Tea,Drink,4,1.5,6.00,Medium,Unknown,Unknown,In-store,2023-09-25,September,Monday,Weekday
4127,TXN_4966149,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Unknown,2023-04-10,April,Monday,Weekday
4128,TXN_1496038,Juice,Drink,4,3,12.00,Medium,Unknown,Unknown,In-store,2023-12-22,December,Friday,Weekday
4129,TXN_3652726,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,In-store,2023-08-03,August,Thursday,Weekday
4130,TXN_7670699,Juice,Drink,1,3,3.00,Low,Cash,Cash,In-store,2023-12-24,December,Sunday,Weekend
4131,TXN_2273573,Cookie,Dessert,5,1,5.00,Medium,Cash,Cash,In-store,2023-11-12,November,Sunday,Weekend
4132,TXN_5412418,Unknown,Unknown,3,3,9.00,Medium,Cash,Cash,Unknown,2023-09-23,September,Saturday,Weekend
4133,TXN_7924516,Cookie,Dessert,1,1,1.00,Low,"Credit Card",Electronic,Unknown,2023-04-23,April,Sunday,Weekend
4134,TXN_2053631,Salad,Food,1,5,5.00,Medium,"Credit Card",Electronic,Unknown,2023-03-21,March,Tuesday,Weekday
4135,TXN_2083132,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,Unknown,2023-08-31,August,Thursday,Weekday
4136,TXN_3632064,Cookie,Dessert,5,1,5.00,Medium,Cash,Cash,Unknown,2023-02-12,February,Sunday,Weekend
4137,TXN_8837131,Unknown,Unknown,3,4,12.00,Medium,"Digital Wallet",Electronic,In-store,2023-12-23,December,Saturday,Weekend
4138,TXN_4254587,Smoothie,Drink,1,4,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-05-27,May,Saturday,Weekend
4139,TXN_5049646,Juice,Drink,2,3,6.00,Medium,"Credit Card",Electronic,In-store,2023-08-30,August,Wednesday,Weekday
4140,TXN_9605972,Cake,Dessert,3,3,9.00,Medium,Unknown,Unknown,Unknown,2023-09-30,September,Saturday,Weekend
4142,TXN_1323030,Salad,Food,4,5,20.00,High,Unknown,Unknown,In-store,2023-03-30,March,Thursday,Weekday
4143,TXN_6853142,Smoothie,Drink,3,4,12.00,Medium,Cash,Cash,Unknown,2023-07-21,July,Friday,Weekday
4144,TXN_7989903,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Unknown,2023-06-19,June,Monday,Weekday
4145,TXN_4031726,Cake,Dessert,4,3,12.00,Medium,"Credit Card",Electronic,Takeaway,2023-11-22,November,Wednesday,Weekday
4146,TXN_7423885,Juice,Drink,4,3,12.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-09-06,September,Wednesday,Weekday
4147,TXN_9512112,Coffee,Drink,4,2,8.00,Medium,Cash,Cash,Takeaway,2023-05-25,May,Thursday,Weekday
4148,TXN_1495371,Sandwich,Food,2,4,8.00,Medium,"Credit Card",Electronic,Takeaway,2023-07-21,July,Friday,Weekday
4149,TXN_9428611,Salad,Food,4,5,20.00,High,"Digital Wallet",Electronic,Unknown,2023-07-13,July,Thursday,Weekday
4150,TXN_8934025,Cookie,Dessert,2,1,2.00,Low,Unknown,Unknown,Unknown,2023-12-18,December,Monday,Weekday
4151,TXN_1472433,Unknown,Unknown,1,2,2.00,Low,"Digital Wallet",Electronic,Takeaway,2023-04-05,April,Wednesday,Weekday
4152,TXN_3711520,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,In-store,2023-06-29,June,Thursday,Weekday
4154,TXN_3841683,Sandwich,Food,1,4,4.00,Low,Unknown,Unknown,In-store,2023-06-20,June,Tuesday,Weekday
4155,TXN_5483635,Juice,Drink,3,3,9.00,Medium,"Credit Card",Electronic,In-store,2023-03-23,March,Thursday,Weekday
4156,TXN_9100530,Sandwich,Food,3,4,12.00,Medium,"Digital Wallet",Electronic,Unknown,2023-05-21,May,Sunday,Weekend
4158,TXN_3112013,Sandwich,Food,5,4,20.00,High,Cash,Cash,In-store,2023-01-06,January,Friday,Weekday
4159,TXN_3478169,Juice,Drink,2,3,6.00,Medium,Cash,Cash,In-store,2023-02-03,February,Friday,Weekday
4160,TXN_7786787,Tea,Drink,1,1.5,1.50,Low,"Credit Card",Electronic,Takeaway,2023-07-08,July,Saturday,Weekend
4161,TXN_3842766,Tea,Drink,3,1.5,4.50,Low,"Credit Card",Electronic,In-store,2023-03-24,March,Friday,Weekday
4162,TXN_7160196,Sandwich,Food,1,4,4.00,Low,Unknown,Unknown,In-store,2023-12-06,December,Wednesday,Weekday
4163,TXN_7805115,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,Unknown,2023-12-18,December,Monday,Weekday
4164,TXN_4634894,Coffee,Drink,1,2,2.00,Low,Unknown,Unknown,Unknown,2023-12-09,December,Saturday,Weekend
4165,TXN_7565447,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,Unknown,2023-02-15,February,Wednesday,Weekday
4166,TXN_8214944,Unknown,Unknown,3,1.5,4.50,Low,"Credit Card",Electronic,In-store,2023-11-18,November,Saturday,Weekend
4167,TXN_8225343,Smoothie,Drink,1,4,4.00,Low,Cash,Cash,Unknown,2023-05-10,May,Wednesday,Weekday
4168,TXN_1080377,Cake,Dessert,2,3,6.00,Medium,Unknown,Unknown,Unknown,2023-04-08,April,Saturday,Weekend
4169,TXN_3822036,Smoothie,Drink,3,4,12.00,Medium,"Credit Card",Electronic,Takeaway,2023-05-07,May,Sunday,Weekend
4170,TXN_8566683,Smoothie,Drink,4,4,16.00,High,Cash,Cash,Takeaway,2023-08-09,August,Wednesday,Weekday
4171,TXN_3019996,Sandwich,Food,2,4,8.00,Medium,Cash,Cash,Unknown,2023-06-27,June,Tuesday,Weekday
4172,TXN_2784588,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-03-26,March,Sunday,Weekend
4173,TXN_8397209,Unknown,Unknown,3,1.5,4.50,Low,Cash,Cash,In-store,2023-10-12,October,Thursday,Weekday
4174,TXN_5634977,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,In-store,2023-03-06,March,Monday,Weekday
4175,TXN_8165784,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,Unknown,2023-10-15,October,Sunday,Weekend
4176,TXN_3619141,Cookie,Dessert,4,1,4.00,Low,"Digital Wallet",Electronic,In-store,2023-09-30,September,Saturday,Weekend
4177,TXN_7160017,Juice,Drink,1,3,3.00,Low,Cash,Cash,In-store,2023-09-27,September,Wednesday,Weekday
4178,TXN_9513509,Sandwich,Food,1,4,4.00,Low,"Credit Card",Electronic,Unknown,2023-04-27,April,Thursday,Weekday
4179,TXN_5919038,Cookie,Dessert,1,1,1.00,Low,"Credit Card",Electronic,In-store,2023-12-15,December,Friday,Weekday
4180,TXN_8384229,Tea,Drink,4,1.5,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-01-08,January,Sunday,Weekend
4181,TXN_6110769,Cookie,Dessert,2,1,2.00,Low,Unknown,Unknown,Unknown,2023-03-02,March,Thursday,Weekday
4182,TXN_9011816,Cake,Dessert,1,3,3.00,Low,Unknown,Unknown,Takeaway,2023-04-02,April,Sunday,Weekend
4184,TXN_2916992,Salad,Food,2,5,10.00,Medium,Cash,Cash,Takeaway,2023-08-20,August,Sunday,Weekend
4185,TXN_1637334,Unknown,Unknown,2,1.5,3.00,Low,"Credit Card",Electronic,In-store,2023-08-09,August,Wednesday,Weekday
4186,TXN_9126573,Salad,Food,4,5,20.00,High,"Digital Wallet",Electronic,Unknown,2023-06-17,June,Saturday,Weekend
4187,TXN_8787350,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,Unknown,2023-05-21,May,Sunday,Weekend
4188,TXN_5347338,Cake,Dessert,4,3,12.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-07-04,July,Tuesday,Weekday
4189,TXN_7533675,Smoothie,Drink,3,4,12.00,Medium,Unknown,Unknown,In-store,2023-10-28,October,Saturday,Weekend
4191,TXN_2264601,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,Unknown,2023-01-21,January,Saturday,Weekend
4192,TXN_2930963,Unknown,Unknown,2,4,8.00,Medium,"Digital Wallet",Electronic,In-store,2023-02-09,February,Thursday,Weekday
4193,TXN_6024139,Juice,Drink,4,3,12.00,Medium,"Digital Wallet",Electronic,Unknown,2023-08-15,August,Tuesday,Weekday
4194,TXN_7997252,Unknown,Unknown,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-05-28,May,Sunday,Weekend
4195,TXN_9841397,Coffee,Drink,4,2,8.00,Medium,Cash,Cash,In-store,2023-12-28,December,Thursday,Weekday
4196,TXN_1907740,Sandwich,Food,1,4,4.00,Low,Cash,Cash,Unknown,2023-03-17,March,Friday,Weekday
4197,TXN_7302991,Unknown,Unknown,4,4,16.00,High,"Digital Wallet",Electronic,Takeaway,2023-04-05,April,Wednesday,Weekday
4198,TXN_3654670,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Takeaway,2023-06-14,June,Wednesday,Weekday
4199,TXN_6093331,Smoothie,Drink,2,4,8.00,Medium,"Credit Card",Electronic,Unknown,2023-06-24,June,Saturday,Weekend
4200,TXN_1432682,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,Unknown,2023-07-11,July,Tuesday,Weekday
4201,TXN_8324315,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,Unknown,2023-08-07,August,Monday,Weekday
4202,TXN_3938271,Salad,Food,3,5,15.00,High,Unknown,Unknown,In-store,2023-01-12,January,Thursday,Weekday
4203,TXN_8933679,Salad,Food,3,5,15.00,High,"Digital Wallet",Electronic,In-store,2023-09-24,September,Sunday,Weekend
4204,TXN_7619641,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,In-store,2023-04-02,April,Sunday,Weekend
4205,TXN_3528653,Cake,Dessert,1,3,3.00,Low,Unknown,Unknown,Unknown,2023-02-26,February,Sunday,Weekend
4206,TXN_1870423,Salad,Food,2,5,10.00,Medium,"Credit Card",Electronic,Takeaway,2023-04-12,April,Wednesday,Weekday
4207,TXN_4256155,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,Takeaway,2023-04-06,April,Thursday,Weekday
4208,TXN_1006942,Salad,Food,1,5,5.00,Medium,"Credit Card",Electronic,In-store,2023-11-30,November,Thursday,Weekday
4209,TXN_7186675,Cookie,Dessert,4,1,4.00,Low,Cash,Cash,Unknown,2023-11-09,November,Thursday,Weekday
4210,TXN_2282319,Juice,Drink,2,3,6.00,Medium,Cash,Cash,In-store,2023-08-14,August,Monday,Weekday
4211,TXN_5295223,Unknown,Unknown,5,5,25.00,High,Cash,Cash,In-store,2023-03-23,March,Thursday,Weekday
4212,TXN_6812735,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Unknown,2023-04-21,April,Friday,Weekday
4213,TXN_8578861,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,In-store,2023-05-16,May,Tuesday,Weekday
4214,TXN_6922833,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,Takeaway,2023-11-17,November,Friday,Weekday
4215,TXN_8028042,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,Unknown,2023-04-05,April,Wednesday,Weekday
4217,TXN_4021467,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,Takeaway,2023-04-02,April,Sunday,Weekend
4218,TXN_8489120,Cookie,Dessert,2,1,2.00,Low,"Credit Card",Electronic,Unknown,2023-11-07,November,Tuesday,Weekday
4219,TXN_4807037,Salad,Food,5,5,25.00,High,Cash,Cash,In-store,2023-12-08,December,Friday,Weekday
4220,TXN_6200609,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,Takeaway,2023-04-12,April,Wednesday,Weekday
4221,TXN_3975938,Sandwich,Food,3,4,12.00,Medium,"Credit Card",Electronic,Unknown,2023-09-04,September,Monday,Weekday
4222,TXN_6369590,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,Takeaway,2023-10-26,October,Thursday,Weekday
4223,TXN_8194534,Coffee,Drink,2,2,4.00,Low,Cash,Cash,Unknown,2023-05-19,May,Friday,Weekday
4224,TXN_5039782,Tea,Drink,3,1.5,4.50,Low,"Credit Card",Electronic,Takeaway,2023-06-21,June,Wednesday,Weekday
4225,TXN_3312653,Cookie,Dessert,5,1,5.00,Medium,Cash,Cash,Takeaway,2023-12-09,December,Saturday,Weekend
4226,TXN_2985748,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,Takeaway,2023-12-19,December,Tuesday,Weekday
4227,TXN_7238674,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,Unknown,2023-11-03,November,Friday,Weekday
4228,TXN_8616557,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,In-store,2023-08-28,August,Monday,Weekday
4229,TXN_1405498,Juice,Drink,2,3,6.00,Medium,Unknown,Unknown,Takeaway,2023-12-31,December,Sunday,Weekend
4230,TXN_3171673,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-12-07,December,Thursday,Weekday
4232,TXN_6571288,Sandwich,Food,2,4,8.00,Medium,"Credit Card",Electronic,Unknown,2023-10-23,October,Monday,Weekday
4233,TXN_4827637,Smoothie,Drink,4,4,16.00,High,Cash,Cash,In-store,2023-04-28,April,Friday,Weekday
4234,TXN_1346953,Tea,Drink,3,1.5,4.50,Low,Unknown,Unknown,In-store,2023-09-24,September,Sunday,Weekend
4235,TXN_1170198,Tea,Drink,4,1.5,6.00,Medium,"Credit Card",Electronic,In-store,2023-02-09,February,Thursday,Weekday
4236,TXN_7560210,Juice,Drink,5,3,15.00,High,Unknown,Unknown,Takeaway,2023-02-21,February,Tuesday,Weekday
4237,TXN_8166527,Salad,Food,2,5,10.00,Medium,Cash,Cash,In-store,2023-05-24,May,Wednesday,Weekday
4238,TXN_8742689,Tea,Drink,5,1.5,7.50,Medium,"Digital Wallet",Electronic,Takeaway,2023-01-05,January,Thursday,Weekday
4239,TXN_3097593,Smoothie,Drink,2,4,8.00,Medium,"Credit Card",Electronic,In-store,2023-06-18,June,Sunday,Weekend
4240,TXN_2905234,Cookie,Dessert,1,1,1.00,Low,"Credit Card",Electronic,Unknown,2023-09-24,September,Sunday,Weekend
4241,TXN_2981117,Unknown,Unknown,1,3,3.00,Low,Unknown,Unknown,In-store,2023-10-02,October,Monday,Weekday
4242,TXN_2144031,Juice,Drink,1,3,3.00,Low,Unknown,Unknown,Unknown,2023-02-25,February,Saturday,Weekend
4243,TXN_3431526,Cookie,Dessert,3,1,3.00,Low,"Credit Card",Electronic,Takeaway,2023-12-27,December,Wednesday,Weekday
4244,TXN_3630981,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,In-store,2023-10-31,October,Tuesday,Weekday
4245,TXN_1817076,Unknown,Unknown,3,3,9.00,Medium,Cash,Cash,In-store,2023-05-31,May,Wednesday,Weekday
4246,TXN_1996466,Smoothie,Drink,1,4,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-04-24,April,Monday,Weekday
4247,TXN_1489218,Salad,Food,2,5,10.00,Medium,"Digital Wallet",Electronic,Unknown,2023-09-13,September,Wednesday,Weekday
4248,TXN_1124796,Unknown,Unknown,5,1.5,7.50,Medium,"Credit Card",Electronic,Unknown,2023-10-28,October,Saturday,Weekend
4249,TXN_1936644,Juice,Drink,3,3,9.00,Medium,"Digital Wallet",Electronic,Unknown,2023-01-28,January,Saturday,Weekend
4250,TXN_7124156,Salad,Food,1,5,5.00,Medium,"Credit Card",Electronic,Takeaway,2023-07-28,July,Friday,Weekday
4251,TXN_4293694,Smoothie,Drink,5,4,20.00,High,Cash,Cash,Unknown,2023-08-03,August,Thursday,Weekday
4252,TXN_3150614,Sandwich,Food,1,4,4.00,Low,Cash,Cash,Takeaway,2023-08-06,August,Sunday,Weekend
4253,TXN_5263693,Juice,Drink,1,3,3.00,Low,"Digital Wallet",Electronic,Takeaway,2023-01-20,January,Friday,Weekday
4254,TXN_1785644,Unknown,Unknown,5,1.5,7.50,Medium,Unknown,Unknown,Unknown,2023-08-13,August,Sunday,Weekend
4255,TXN_1702437,Smoothie,Drink,4,4,16.00,High,"Credit Card",Electronic,Takeaway,2023-06-27,June,Tuesday,Weekday
4256,TXN_3339728,Juice,Drink,5,3,15.00,High,Unknown,Unknown,In-store,2023-05-13,May,Saturday,Weekend
4257,TXN_6500713,Cookie,Dessert,3,1,3.00,Low,Unknown,Unknown,In-store,2023-04-30,April,Sunday,Weekend
4258,TXN_3826298,Cookie,Dessert,3,1,3.00,Low,Unknown,Unknown,Unknown,2023-11-28,November,Tuesday,Weekday
4259,TXN_8725721,Sandwich,Food,1,4,4.00,Low,Cash,Cash,Unknown,2023-06-04,June,Sunday,Weekend
4260,TXN_7854306,Sandwich,Food,1,4,4.00,Low,Cash,Cash,In-store,2023-09-17,September,Sunday,Weekend
4261,TXN_8965025,Salad,Food,1,5,5.00,Medium,Cash,Cash,In-store,2023-04-14,April,Friday,Weekday
4262,TXN_6034709,Unknown,Unknown,2,2,4.00,Low,"Credit Card",Electronic,Unknown,2023-06-16,June,Friday,Weekday
4263,TXN_8491490,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,In-store,2023-01-16,January,Monday,Weekday
4264,TXN_3072565,Juice,Drink,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-07-09,July,Sunday,Weekend
4265,TXN_4328869,Sandwich,Food,2,4,8.00,Medium,Cash,Cash,Unknown,2023-05-02,May,Tuesday,Weekday
4266,TXN_9544977,Cookie,Dessert,4,1,4.00,Low,Unknown,Unknown,In-store,2023-07-04,July,Tuesday,Weekday
4267,TXN_3849711,Smoothie,Drink,5,4,20.00,High,Cash,Cash,Unknown,2023-08-14,August,Monday,Weekday
4269,TXN_1334406,Juice,Drink,1,3,3.00,Low,"Digital Wallet",Electronic,In-store,2023-09-26,September,Tuesday,Weekday
4270,TXN_2643748,Salad,Food,3,5,15.00,High,Cash,Cash,Unknown,2023-11-28,November,Tuesday,Weekday
4271,TXN_8374101,Salad,Food,5,5,25.00,High,"Credit Card",Electronic,Unknown,2023-08-16,August,Wednesday,Weekday
4272,TXN_7323885,Sandwich,Food,5,4,20.00,High,Cash,Cash,In-store,2023-09-15,September,Friday,Weekday
4273,TXN_1556708,Smoothie,Drink,1,4,4.00,Low,"Digital Wallet",Electronic,Takeaway,2023-06-11,June,Sunday,Weekend
4274,TXN_4858908,Cake,Dessert,2,3,6.00,Medium,Cash,Cash,In-store,2023-02-11,February,Saturday,Weekend
4275,TXN_5814878,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-04-02,April,Sunday,Weekend
4276,TXN_7894558,Coffee,Drink,2,2,4.00,Low,Unknown,Unknown,Unknown,2023-01-04,January,Wednesday,Weekday
4277,TXN_8422494,Salad,Food,4,5,20.00,High,Cash,Cash,In-store,2023-06-08,June,Thursday,Weekday
4278,TXN_8972137,Unknown,Unknown,4,3,12.00,Medium,"Credit Card",Electronic,In-store,2023-05-15,May,Monday,Weekday
4279,TXN_2398895,Juice,Drink,5,3,15.00,High,"Digital Wallet",Electronic,In-store,2023-04-04,April,Tuesday,Weekday
4280,TXN_4019040,Tea,Drink,1,1.5,1.50,Low,Cash,Cash,In-store,2023-02-01,February,Wednesday,Weekday
4281,TXN_3427754,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-08-06,August,Sunday,Weekend
4282,TXN_2828785,Smoothie,Drink,1,4,4.00,Low,Unknown,Unknown,In-store,2023-01-24,January,Tuesday,Weekday
4283,TXN_1205020,Tea,Drink,5,1.5,7.50,Medium,Cash,Cash,Unknown,2023-10-03,October,Tuesday,Weekday
4284,TXN_1570573,Sandwich,Food,3,4,12.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-04-09,April,Sunday,Weekend
4285,TXN_8455321,Smoothie,Drink,3,4,12.00,Medium,Unknown,Unknown,In-store,2023-01-25,January,Wednesday,Weekday
4286,TXN_3489721,Coffee,Drink,3,2,6.00,Medium,Cash,Cash,Unknown,2023-09-27,September,Wednesday,Weekday
4288,TXN_5991995,Cake,Dessert,1,3,3.00,Low,"Digital Wallet",Electronic,In-store,2023-01-08,January,Sunday,Weekend
4289,TXN_9904505,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-06-07,June,Wednesday,Weekday
4290,TXN_5223702,Smoothie,Drink,4,4,16.00,High,"Credit Card",Electronic,Unknown,2023-06-23,June,Friday,Weekday
4291,TXN_1631377,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,Takeaway,2023-06-07,June,Wednesday,Weekday
4292,TXN_2788676,Cookie,Dessert,2,1,2.00,Low,"Digital Wallet",Electronic,Unknown,2023-11-05,November,Sunday,Weekend
4293,TXN_5020643,Tea,Drink,3,1.5,4.50,Low,"Digital Wallet",Electronic,In-store,2023-10-19,October,Thursday,Weekday
4294,TXN_2437586,Sandwich,Food,4,4,16.00,High,Cash,Cash,Unknown,2023-08-29,August,Tuesday,Weekday
4296,TXN_1643447,Unknown,Unknown,1,3,3.00,Low,Unknown,Unknown,Unknown,2023-09-03,September,Sunday,Weekend
4297,TXN_8170122,Cookie,Dessert,5,1,5.00,Medium,"Digital Wallet",Electronic,In-store,2023-03-20,March,Monday,Weekday
4298,TXN_7326827,Smoothie,Drink,1,4,4.00,Low,Unknown,Unknown,In-store,2023-06-30,June,Friday,Weekday
4299,TXN_8116676,Cake,Dessert,2,3,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-09-16,September,Saturday,Weekend
4300,TXN_5172164,Tea,Drink,3,1.5,4.50,Low,"Digital Wallet",Electronic,In-store,2023-09-13,September,Wednesday,Weekday
4301,TXN_5067216,Unknown,Unknown,4,5,20.00,High,Unknown,Unknown,Takeaway,2023-07-24,July,Monday,Weekday
4302,TXN_6004431,Sandwich,Food,2,4,8.00,Medium,Cash,Cash,Takeaway,2023-04-07,April,Friday,Weekday
4303,TXN_3172090,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Unknown,2023-05-09,May,Tuesday,Weekday
4304,TXN_2818867,Salad,Food,3,5,15.00,High,Cash,Cash,Unknown,2023-01-11,January,Wednesday,Weekday
4305,TXN_3930540,Smoothie,Drink,3,4,12.00,Medium,Cash,Cash,Unknown,2023-03-24,March,Friday,Weekday
4306,TXN_7475500,Cookie,Dessert,2,1,2.00,Low,Cash,Cash,Unknown,2023-11-22,November,Wednesday,Weekday
4307,TXN_5193568,Juice,Drink,3,3,9.00,Medium,Cash,Cash,Unknown,2023-12-10,December,Sunday,Weekend
4308,TXN_1303984,Salad,Food,4,5,20.00,High,"Digital Wallet",Electronic,Unknown,2023-07-24,July,Monday,Weekday
4309,TXN_4663537,Coffee,Drink,5,2,10.00,Medium,"Credit Card",Electronic,Unknown,2023-10-22,October,Sunday,Weekend
4310,TXN_8122317,Coffee,Drink,3,2,6.00,Medium,Cash,Cash,Takeaway,2023-10-16,October,Monday,Weekday
4311,TXN_3725152,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,Unknown,2023-07-08,July,Saturday,Weekend
4312,TXN_3373078,Smoothie,Drink,4,4,16.00,High,"Digital Wallet",Electronic,In-store,2023-12-01,December,Friday,Weekday
4313,TXN_5392630,Juice,Drink,5,3,15.00,High,Cash,Cash,Takeaway,2023-11-23,November,Thursday,Weekday
4314,TXN_2028930,Cookie,Dessert,2,1,2.00,Low,"Digital Wallet",Electronic,Unknown,2023-11-25,November,Saturday,Weekend
4315,TXN_8724711,Salad,Food,3,5,15.00,High,Cash,Cash,In-store,2023-02-07,February,Tuesday,Weekday
4316,TXN_3982146,Coffee,Drink,3,2,6.00,Medium,Unknown,Unknown,In-store,2023-07-09,July,Sunday,Weekend
4317,TXN_9480851,Cake,Dessert,3,3,9.00,Medium,Unknown,Unknown,In-store,2023-03-21,March,Tuesday,Weekday
4318,TXN_3394874,Coffee,Drink,4,2,8.00,Medium,"Credit Card",Electronic,Takeaway,2023-06-18,June,Sunday,Weekend
4319,TXN_9477344,Unknown,Unknown,2,1,2.00,Low,"Credit Card",Electronic,In-store,2023-09-30,September,Saturday,Weekend
